Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. május 14., 09:50:34",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113797' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.71,2025-05-14 09:50:34,113797,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:34",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113797' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.71,2025-05-14 09:50:34,113797,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:23",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113471' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.78,2025-05-14 09:50:23,113471,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:23",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113471' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.78,2025-05-14 09:50:23,113471,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:20",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113222' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.68,2025-05-14 09:50:20,113222,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:20",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113222' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.68,2025-05-14 09:50:20,113222,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:20",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113222' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.68,2025-05-14 09:50:20,113222,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:13",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113503' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.4,2025-05-14 09:50:13,113503,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:13",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113503' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.90.4,2025-05-14 09:50:13,113503,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:07",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113234' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.169.136,2025-05-14 09:50:07,113234,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:03",Teszt: Elmélet2_1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113797' has been prevented from accessing quiz with id '583353' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '6088db79cad413d297e00c8e09da31e3481d4322d634c3b06de1cf50b3188d39'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.71,2025-05-14 09:50:03,113797,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:03",Teszt: Elmélet2_1,Teszt,Megtekintett kurzusmodul,The user with id '113797' viewed the 'quiz' activity with course module id '1515616'.,web,146.110.80.71,2025-05-14 09:50:03,113797,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:50:02",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113528' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.172.165,2025-05-14 09:50:02,113528,,Szamonkeres,5,20,14,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. május 14., 09:49:59",Feladat: zh2-F,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515647' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:59,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:59",Feladat: zh2-E,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515646' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:59,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:58",Teszt: Elmélet2_3,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515643' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:58,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:56",Feladat: zh2-D,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515642' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:56,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:56",Feladat: zh2-C,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515637' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:56,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:55",Teszt: Elmélet2_2,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515631' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:55,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:55",Feladat: zh2-B,alaprendszer,Kurzustevékenység teljesítése frissítve,The user with id '113264' updated the completion state for the course module with id '1515629' for the user with id '113264'.,web,146.110.170.81,2025-05-14 09:49:55,113264,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:40",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '106599' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.75,2025-05-14 09:49:40,106599,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:40",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '106599' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.75,2025-05-14 09:49:40,106599,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:40",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '106599' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.80.75,2025-05-14 09:49:40,106599,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:39",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.133.227,2025-05-14 09:49:39,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:39",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: ''. Received browser exam key: ''.,web,146.110.133.227,2025-05-14 09:49:39,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:39",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113532' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.133.227,2025-05-14 09:49:39,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:23",Teszt: Elmélet2_3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113528' has been prevented from accessing quiz with id '583356' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'cc2bf6e85cdaff90a86de7ff85c9acd88fb223065a0e80d5f704e87e0656898e'. Received config key: 'cc1d1f0d1d6f19bd0f1049ce5adec30f38b1bff68af0baff02a36f05fa1e6fd4'. Received browser exam key: 'a5691ce5b5665a28987f98d9ca41987c81a217305130dd87e6a1972c6a706eba'.,web,146.110.172.165,2025-05-14 09:49:23,113528,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:22",Teszt: Elmélet2_3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113528' has been prevented from accessing quiz with id '583356' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'cc2bf6e85cdaff90a86de7ff85c9acd88fb223065a0e80d5f704e87e0656898e'. Received config key: 'cc1d1f0d1d6f19bd0f1049ce5adec30f38b1bff68af0baff02a36f05fa1e6fd4'. Received browser exam key: 'a5691ce5b5665a28987f98d9ca41987c81a217305130dd87e6a1972c6a706eba'.,web,146.110.172.165,2025-05-14 09:49:22,113528,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:22",Teszt: Elmélet2_3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113528' has been prevented from accessing quiz with id '583356' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'cc2bf6e85cdaff90a86de7ff85c9acd88fb223065a0e80d5f704e87e0656898e'. Received config key: 'cc1d1f0d1d6f19bd0f1049ce5adec30f38b1bff68af0baff02a36f05fa1e6fd4'. Received browser exam key: 'a5691ce5b5665a28987f98d9ca41987c81a217305130dd87e6a1972c6a706eba'.,web,146.110.172.165,2025-05-14 09:49:22,113528,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:49:22",Teszt: Elmélet2_3,Teszt,Megtekintett kurzusmodul,The user with id '113528' viewed the 'quiz' activity with course module id '1515643'.,web,146.110.172.165,2025-05-14 09:49:22,113528,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:15",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: 'ed80d4979e0649f5ceee8f141a3aec238f9122edce0fe7f29be3a95a6ae945eb'. Received browser exam key: 'ff277563daca1dee6f6925a98cfade7abe013ff8fa40f07cb88cf54f9475c15b'.,web,146.110.133.227,2025-05-14 09:48:15,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:14",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: 'ed80d4979e0649f5ceee8f141a3aec238f9122edce0fe7f29be3a95a6ae945eb'. Received browser exam key: 'ff277563daca1dee6f6925a98cfade7abe013ff8fa40f07cb88cf54f9475c15b'.,web,146.110.133.227,2025-05-14 09:48:14,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:14",Teszt: Elmélet2_2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '583355' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '9d3573c2d48ec0b16f762ecdb487f00fa7165d20e5cc5c2cac73cbb75b19f70a'. Received config key: 'ed80d4979e0649f5ceee8f141a3aec238f9122edce0fe7f29be3a95a6ae945eb'. Received browser exam key: 'ff277563daca1dee6f6925a98cfade7abe013ff8fa40f07cb88cf54f9475c15b'.,web,146.110.133.227,2025-05-14 09:48:14,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:14",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113532' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.133.227,2025-05-14 09:48:14,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:08",Feladat: zh-C,Feladat,Leadás állapota megtekintve,The user with id '113561' has viewed the submission status page for the assignment with course module id '1474040'.,web,146.110.90.23,2025-05-14 09:48:08,113561,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:08",Feladat: zh-C,Feladat,Visszajelzés megtekintve,The user with id '113561' viewed the feedback for the user with id '113561' for the assignment with course module id '1474040'.,web,146.110.90.23,2025-05-14 09:48:08,113561,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:48:08",Feladat: zh-C,Feladat,Megtekintett kurzusmodul,The user with id '113561' viewed the 'assign' activity with course module id '1474040'.,web,146.110.90.23,2025-05-14 09:48:08,113561,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:47:57",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113379' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.134.118,2025-05-14 09:47:57,113379,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:47:45",Teszt: Elmélet2_3,Teszt,Megtekintett kurzusmodul,The user with id '113532' viewed the 'quiz' activity with course module id '1515643'.,web,146.110.133.227,2025-05-14 09:47:45,113532,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. május 14., 09:47:39",Teszt: Elmélet2_2,Teszt,Megtekintett kurzusmodul,The user with id '113528' viewed the 'quiz' activity with course module id '1515631'.,web,146.110.172.165,2025-05-14 09:47:39,113528,,Szamonkeres,5,20,14,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
